GitHub
https://github.com/castello/javajungsuk3
https://github.com/learning-zone/java-interview-questions
https://github.com/signalapp/libsignal-protocol-java
https://github.com/javaee/javamail
https://github.com/LaunchCodeEducation/techjobs-console-java
https://github.com/lzyzsd/JsBridge
https://github.com/xuanfenglv/java
https://github.com/dain/leveldb
https://github.com/jjenkov/java-nio-server
https://github.com/GoogleCloudPlatform/getting-started-java
https://github.com/FasterXML/jackson-modules-java8
https://github.com/vladmihalcea/high-performance-java-persistence
https://github.com/gwhalin/Memcached-Java-Client
https://github.com/Jackson0714/PassJava-Platform
https://github.com/paypal/PayPal-Java-SDK
https://github.com/binarywang/weixin-java-pay-demo
https://github.com/hierynomus/sshj
https://github.com/TongOS/JavaBookClub
https://github.com/marhan/effective-java-examples
https://github.com/Froussios/Intro-To-RxJava
https://github.com/dustin/java-memcached-client
https://github.com/TIBCOSoftware/jasperreports
https://github.com/asterisk-java/asterisk-java
https://github.com/dropbox/dropbox-sdk-java
https://github.com/jzj1993/JavaTcpSocket
https://github.com/google/ExoPlayer
https://github.com/codecov/example-java
https://github.com/javastacks/javastack
https://github.com/yusugomori/DeepLearning
https://github.com/mattia-battiston/clean-architecture-example
https://github.com/pires/obd-java-api
https://github.com/Viscent/javamtia
https://github.com/lz4/lz4-java
https://github.com/peter-lawrey/Java-Chronicle
https://github.com/JodaOrg/joda-time
https://github.com/sendgrid/sendgrid-java
https://github.com/twilio/twilio-java
https://github.com/TALKDATA/JavaBigData
https://github.com/loiane/curso-java-basico
https://github.com/rest-assured/rest-assured
https://github.com/CoursesRavindraBabu/java
https://github.com/xuwujing/java-study
https://github.com/NLPchina/Word2VEC_java
https://github.com/elastic/apm-agent-java
https://github.com/jenkinsci/java-client-api
https://github.com/wsieroci/audio-recognizer
https://github.com/fuzhengwei/itstack-demo-design
https://github.com/fanyong920/jvppeteer
https://github.com/yrojha4ever/JavaStud
https://github.com/google/auto
https://github.com/hzhqk/java
https://github.com/albertlatacz/java-repl
https://github.com/bethrobson/Head-First-Java
https://github.com/mikemelon/java-exam
https://github.com/snyk-labs/java-goof
https://github.com/maxliaops/Java_Web_Examples
https://github.com/4thline/cling
https://github.com/ta4j/ta4j
https://github.com/SamirPaul1/Java
https://github.com/tranleduy2000/javaide
https://github.com/luontola/retrolambda
https://github.com/snyk-labs/java-goof
https://github.com/RoaringBitmap/RoaringBitmap
https://github.com/open-telemetry/opentelemetry-java-instrumentation
https://github.com/JabRef/jabref
https://github.com/rosette-api/java
https://github.com/Guardsquare/proguard
https://github.com/joaopsilva/binance-java-api
https://github.com/firebase/firebase-admin-java
https://github.com/Javacord/Javacord
https://github.com/peterarsentev/games_oop_javafx
https://github.com/joaomatosf/JavaDeserH2HC
https://github.com/anshooarora/extentreports-java
